weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
78.6,168.3,43.4,107.2,101.7,101.8,113.6,60.5,38.7,37.4,21.6,26.8,15.8,17.3,59.5,26.5,81.3,45.5,38.6,25.9,56.0
97.2,182.2,47.6,108.5,96.5,106.4,126.7,61.8,44.3,43.7,23.2,33.0,18.4,15.4,60.2,27.1,81.6,53.7,40.1,26.0,60.0
105.2,181.2,47.2,114.1,101.6,107.8,129.1,67.8,44.4,41.6,25.3,34.5,17.9,14.8,58.8,27.1,87.8,48.8,43.0,28.4,59.1
85.5,179.0,44.6,106.3,87.5,99.2,125.8,61.9,41.5,40.8,23.1,32.2,18.3,16.4,60.8,28.3,85.9,45.4,40.2,23.8,59.4
98.2,179.7,45.5,111.7,105.1,105.7,122.0,65.2,42.9,39.3,24.2,33.0,18.3,14.6,56.1,25.3,82.2,54.4,39.6,26.6,58.6
69.4,179.6,42.5,92.2,79.0,92.4,113.2,54.6,36.5,36.2,22.6,29.8,17.4,16.3,57.4,26.3,88.3,44.5,41.7,19.9,58.2
96.8,165.4,47.8,114.3,105.0,114.8,124.7,74.1,41.7,40.2,21.9,32.5,17.0,13.8,53.6,25.2,77.6,44.3,39.1,28.5,57.8
82.1,171.4,43.2,103.2,94.7,98.6,113.1,63.6,41.3,41.2,23.3,29.5,16.7,13.6,58.3,25.3,79.6,49.7,36.1,24.8,58.7
91.0,177.4,45.5,102.9,99.4,106.6,115.4,67.1,44.0,43.0,23.4,30.2,17.3,14.6,59.3,26.9,83.6,47.6,40.9,26.5,58.3
94.0,174.4,44.7,111.9,105.8,102.3,124.8,66.5,43.2,41.4,23.5,33.8,17.8,15.0,58.8,26.9,83.9,48.0,41.5,27.3,56.4
104.1,186.3,46.1,108.4,96.0,111.7,119.2,71.2,45.0,43.9,26.2,33.1,19.3,14.4,62.1,29.8,92.6,45.3,43.7,26.7,60.1
99.6,177.2,48.3,114.3,106.0,109.6,122.6,66.7,44.6,41.1,24.4,31.8,18.4,13.6,60.1,27.5,84.7,49.2,39.8,27.7,58.2
99.6,178.8,45.5,115.6,95.0,108.6,128.0,68.2,43.0,40.8,24.4,34.5,17.5,13.7,61.5,28.3,88.3,46.5,42.0,27.4,57.4
70.5,170.9,44.0,99.0,76.8,90.0,115.3,54.2,37.8,36.7,22.9,29.8,17.8,13.6,57.3,25.7,81.0,44.4,38.4,22.7,54.7
67.0,169.2,42.2,97.8,85.3,93.3,110.1,55.2,35.2,34.3,21.0,28.1,16.3,14.2,55.2,25.1,80.6,45.7,38.3,23.6,57.0
107.3,180.9,47.0,112.8,104.1,115.3,127.7,72.0,45.4,43.3,23.6,34.4,17.8,16.5,62.4,28.5,90.1,44.5,43.0,28.1,58.2
96.1,170.8,47.9,115.1,103.0,109.7,124.1,67.2,45.4,42.8,24.7,32.4,18.2,14.4,55.2,25.7,82.9,45.2,38.7,26.5,58.6
59.9,171.0,40.0,88.7,73.1,85.5,106.0,52.8,35.1,33.3,20.3,28.7,16.4,12.9,55.5,25.6,80.8,42.5,36.9,20.1,57.5
85.9,174.6,43.8,107.4,95.8,102.2,121.5,62.3,40.8,38.5,22.5,31.5,17.1,14.6,58.1,26.6,84.1,46.8,37.1,24.8,56.6
97.1,179.8,46.5,111.4,106.2,113.1,122.9,68.7,44.3,39.5,22.9,32.2,17.7,15.7,59.7,27.0,86.7,47.0,39.2,26.4,59.8
90.6,176.5,44.0,108.5,100.0,104.6,117.5,66.2,42.0,40.7,23.7,30.0,17.3,13.6,61.0,28.0,84.6,47.7,40.1,25.2,57.4
72.1,177.2,42.1,92.5,84.0,91.4,111.9,55.2,37.2,38.3,22.0,29.1,16.6,15.6,58.8,25.9,81.2,48.1,39.1,20.9,59.5
98.1,184.2,45.0,114.2,103.1,105.7,121.6,66.2,42.5,38.6,24.2,31.7,18.1,14.7,61.4,27.1,88.1,48.4,41.9,27.5,60.3
88.6,179.2,45.9,111.6,95.6,101.1,125.8,61.8,41.0,39.6,24.6,30.3,17.2,17.3,59.0,25.6,82.1,48.1,40.5,26.6,56.5
68.9,172.8,41.7,99.3,76.8,90.7,110.3,51.6,36.3,36.7,20.7,32.2,18.4,14.4,59.3,26.9,82.4,53.7,38.7,25.2,55.0
81.8,182.5,41.2,103.4,89.5,96.6,113.5,56.3,40.4,37.7,22.6,29.1,17.4,14.7,58.9,26.1,82.6,50.0,38.0,24.4,58.4
95.2,173.2,42.6,115.3,114.6,108.5,119.0,68.8,40.2,37.7,20.4,31.3,16.0,13.2,61.6,27.3,83.9,47.9,39.3,28.3,56.2
88.2,187.0,45.9,106.9,90.7,102.3,119.5,62.7,42.6,38.4,23.4,33.5,17.5,14.2,62.7,28.1,92.9,48.5,44.4,25.0,59.3
90.5,164.9,48.6,114.0,91.7,103.2,128.2,64.4,42.7,39.8,22.7,35.6,18.4,15.7,54.4,25.6,79.7,44.3,37.5,27.1,59.9
94.1,170.1,44.5,110.6,102.3,112.0,117.8,72.3,43.7,42.5,23.7,30.8,17.4,14.5,55.2,24.8,78.6,47.5,36.4,26.3,58.4
67.0,180.0,39.8,90.4,77.1,90.8,105.7,54.5,37.6,35.3,21.2,27.7,17.0,13.9,57.7,24.9,84.4,47.7,41.7,21.0,57.8
84.8,174.5,44.9,105.4,97.3,103.4,113.9,66.4,41.1,39.1,22.8,29.2,16.8,13.9,59.6,25.8,83.3,49.5,37.4,26.3,57.8
83.3,165.4,40.5,102.0,92.4,109.6,113.2,65.5,43.5,40.4,23.0,31.6,16.8,13.9,56.5,24.0,75.7,45.2,32.7,24.3,57.9
86.1,184.7,42.5,100.5,91.8,100.6,119.6,62.8,41.7,39.3,22.9,32.6,18.2,17.2,62.5,27.9,89.7,51.4,39.1,21.8,59.0
83.2,173.5,45.7,107.6,97.1,103.9,116.1,62.3,41.1,35.7,24.4,29.7,17.8,15.7,61.1,26.1,81.2,47.6,39.5,26.6,59.7
84.8,173.4,45.4,103.8,93.2,101.3,122.4,61.5,41.2,38.8,22.4,29.9,16.9,15.3,60.5,26.5,86.4,45.5,39.7,25.7,56.2
97.2,194.2,48.2,104.7,93.8,108.1,124.8,66.9,40.6,40.1,23.2,32.4,17.4,14.0,67.5,30.0,97.9,48.5,45.4,25.2,57.5
84.7,191.9,40.7,93.8,83.0,98.0,111.2,61.8,41.8,39.3,23.3,30.0,17.6,15.0,64.5,29.3,100.1,46.5,45.9,22.3,57.4
97.7,174.2,46.1,107.8,101.0,114.4,123.5,72.0,46.2,41.8,23.0,33.0,17.5,14.8,60.1,27.0,86.1,48.3,38.7,26.0,59.2
119.5,176.6,51.6,127.5,117.7,119.6,131.8,76.8,46.4,43.8,25.4,38.2,18.6,14.3,58.5,26.1,86.0,49.0,38.4,30.5,58.8
58.5,168.6,39.1,93.6,73.3,89.0,110.1,50.1,34.7,35.0,20.3,25.9,15.8,15.6,57.6,25.6,80.9,45.8,37.5,21.0,55.7
114.4,189.0,46.1,119.4,101.3,115.2,132.3,70.0,46.2,47.5,27.6,37.6,19.6,17.0,64.0,28.3,94.1,48.0,40.6,28.9,59.3
97.5,175.1,45.4,112.7,109.7,109.8,123.2,69.1,43.0,42.1,24.9,33.0,17.8,15.1,57.2,25.8,81.1,46.8,38.1,26.2,57.4
77.5,175.2,43.0,102.2,86.7,96.1,116.1,59.6,39.3,39.2,22.6,30.3,17.6,16.5,60.7,26.6,86.8,47.4,39.9,24.1,57.8
89.7,184.7,41.2,101.8,94.8,107.5,113.3,66.5,44.2,40.7,23.0,31.4,16.7,15.2,59.8,26.8,85.9,45.8,43.2,25.5,57.8
93.8,177.4,42.0,111.7,104.5,104.4,118.7,61.8,40.7,39.8,23.4,31.1,18.0,14.5,58.8,26.7,82.9,47.8,38.7,28.5,56.8
110.6,188.2,47.9,123.7,106.0,109.2,135.9,64.7,44.2,40.8,24.5,37.3,19.5,16.2,64.1,27.6,92.0,52.7,41.2,30.3,59.8
89.4,179.4,46.0,102.7,93.2,105.3,122.0,64.9,43.4,41.3,23.6,32.2,18.6,15.2,59.3,27.3,82.7,49.2,37.8,23.9,58.0
101.1,194.0,44.0,108.2,105.9,107.2,115.5,63.8,43.6,42.6,24.0,29.8,17.8,15.3,66.0,28.9,92.7,53.6,44.4,27.1,58.2
118.0,191.1,46.5,116.7,116.2,120.8,119.2,76.8,49.6,44.5,26.5,34.1,18.8,14.2,64.2,29.6,94.2,52.0,45.1,30.1,59.7
79.1,178.8,44.1,97.8,91.2,101.0,111.4,59.6,40.7,38.8,23.3,29.5,17.8,14.8,57.2,25.2,82.6,49.1,39.6,22.8,58.4
127.3,177.4,46.5,124.1,123.8,130.1,134.1,82.5,49.0,46.9,26.0,35.9,19.9,16.1,58.7,26.1,80.3,50.7,35.9,28.6,57.7
85.4,166.0,47.2,109.5,99.5,99.1,117.3,60.8,41.4,40.7,24.0,29.8,17.6,13.6,54.8,24.3,74.7,48.2,36.3,27.5,55.8
76.8,171.3,43.3,107.9,93.2,97.9,120.2,58.2,37.9,36.4,21.3,31.1,17.0,14.9,58.3,25.4,83.6,43.9,40.5,26.6,56.9
83.7,176.7,42.4,104.2,95.0,102.4,117.5,61.4,40.3,40.2,23.0,30.4,18.2,13.8,60.6,26.7,83.6,49.6,35.0,24.1,57.7
85.9,178.1,42.6,102.8,97.5,110.0,118.2,66.3,43.7,40.0,23.5,30.2,17.1,15.3,60.6,27.7,87.7,45.8,42.6,24.2,59.7
94.0,177.3,42.7,110.1,111.3,105.4,112.2,67.7,42.9,38.6,23.3,31.9,17.4,13.7,59.2,26.3,84.8,47.4,41.3,27.9,58.3
96.6,180.4,44.8,112.4,94.6,105.1,125.2,63.1,44.0,45.8,26.9,32.8,18.1,15.8,60.7,27.3,89.1,44.6,38.8,27.1,59.3
65.3,170.2,41.0,95.9,82.3,92.8,110.0,55.8,37.6,34.0,20.4,30.0,17.1,15.5,58.7,27.6,82.4,45.6,38.8,21.8,56.5
77.3,180.9,42.1,100.6,86.2,97.8,115.7,59.8,40.1,36.1,21.7,28.0,17.7,15.1,61.1,27.4,83.4,43.1,41.5,22.4,58.2
123.5,179.7,47.9,132.7,121.1,119.8,134.3,74.8,48.0,44.0,25.6,36.2,19.1,16.0,56.9,24.7,83.9,51.9,39.1,31.7,57.3
84.2,187.9,44.6,101.1,85.5,98.6,121.8,60.5,39.8,38.6,24.0,31.4,19.0,16.7,62.9,26.8,88.7,47.4,43.1,23.4,59.1
101.2,186.2,45.8,111.4,97.0,109.9,122.0,66.1,43.0,42.8,24.7,33.0,19.4,15.4,59.9,26.1,87.2,50.2,42.1,29.4,59.0
77.5,176.7,44.4,100.0,85.5,97.9,114.9,60.7,39.7,38.0,22.8,30.3,17.3,13.2,59.8,27.9,84.0,46.9,40.6,23.5,55.5
94.0,177.1,45.9,116.7,101.2,106.5,121.7,64.5,44.3,40.9,23.9,33.6,18.0,14.4,59.2,26.5,85.4,47.0,39.2,27.8,57.3
95.8,174.8,45.2,108.8,105.7,112.8,122.0,72.1,43.2,40.7,23.0,31.8,17.4,14.0,58.2,27.1,81.2,45.4,37.0,26.2,58.4
76.0,170.3,45.5,106.2,97.4,97.3,114.2,56.4,37.9,35.6,21.7,28.7,17.3,14.9,56.9,26.1,81.2,48.2,37.5,26.7,57.9
90.6,174.3,45.5,112.3,97.4,105.3,123.6,65.3,42.1,39.2,22.5,33.2,17.8,15.2,59.5,27.9,85.6,44.1,38.0,27.2,58.3
97.3,179.8,47.0,109.0,100.4,112.5,122.6,68.5,44.8,46.3,26.9,34.3,18.9,14.3,62.3,26.9,85.9,45.6,38.5,23.7,58.6
112.9,188.9,44.1,122.6,112.0,115.3,126.5,71.4,45.7,40.4,25.4,33.6,18.3,15.7,62.8,28.7,92.3,49.4,44.7,29.5,58.6
89.5,179.2,44.0,110.8,94.0,102.2,121.8,62.5,43.4,40.9,25.7,31.1,18.6,15.8,59.2,27.2,85.9,48.4,40.2,25.8,57.9
64.0,174.1,41.5,92.2,82.5,91.3,104.5,55.2,36.4,35.0,22.0,28.1,16.7,14.2,55.2,23.7,81.2,45.2,39.6,22.0,54.8
74.5,167.9,42.2,103.1,88.1,99.5,116.0,62.1,39.7,37.6,21.4,31.8,16.7,15.5,57.2,24.5,80.4,42.3,37.2,23.7,57.7
82.3,180.3,42.5,109.5,79.4,98.0,124.0,59.8,38.0,38.8,23.5,33.7,18.0,15.7,59.0,26.7,86.9,47.2,38.4,26.2,56.8
88.2,170.2,45.8,106.7,101.6,106.2,115.7,65.6,41.7,37.6,22.0,31.0,16.8,13.8,58.7,26.5,79.5,45.4,39.0,25.7,59.3
58.2,170.7,38.3,93.5,76.1,86.2,109.1,48.2,33.2,32.0,20.5,28.0,16.6,17.2,55.3,25.2,81.8,45.5,36.4,23.5,58.1
102.6,180.7,44.7,116.9,113.7,114.8,126.0,69.4,42.3,41.0,24.2,29.5,17.4,15.1,61.0,26.9,89.1,49.8,40.8,29.2,56.3
82.5,177.4,40.2,101.6,87.5,102.9,113.5,61.4,42.7,40.7,22.6,29.7,17.3,15.3,58.7,25.1,82.5,46.6,39.1,25.1,55.7
72.2,177.4,41.4,98.1,87.4,96.5,113.7,55.7,37.3,35.2,21.2,28.4,17.3,15.5,60.0,27.0,87.5,45.6,40.5,22.1,56.2
89.6,179.5,43.1,110.4,98.8,104.8,117.2,67.4,42.6,40.7,23.9,31.6,17.5,14.3,63.0,27.5,87.5,46.5,39.5,26.9,58.9
57.2,178.7,37.9,90.8,68.7,87.1,102.1,47.2,34.7,34.1,19.7,24.8,16.2,16.0,55.5,25.1,80.5,48.8,38.8,20.7,56.2
95.8,174.3,43.6,114.6,97.3,111.3,127.0,70.9,44.1,43.6,24.4,33.5,17.2,16.0,57.4,27.0,82.7,45.0,37.3,25.3,58.6
80.8,183.5,41.6,99.7,88.2,100.4,114.1,60.2,39.9,38.7,22.8,30.4,17.2,16.0,60.8,26.9,88.4,46.2,42.6,25.1,59.0
82.4,183.8,41.7,103.2,90.8,99.2,117.6,60.4,38.4,39.7,23.0,31.4,18.7,16.2,63.6,30.0,90.9,48.3,42.4,28.6,54.5
76.1,174.5,43.1,97.7,83.2,96.2,116.2,60.2,36.4,38.5,22.7,31.8,17.0,14.3,61.9,27.7,82.6,43.9,39.7,22.4,59.2
88.7,179.8,44.8,101.6,90.0,103.5,117.8,64.9,43.8,42.0,24.4,31.7,18.2,15.6,58.1,26.5,87.4,47.5,40.3,25.1,58.2
68.2,172.0,40.6,94.2,79.6,93.8,111.8,55.2,37.7,36.6,22.3,29.1,17.1,14.4,55.5,24.8,79.6,43.0,37.9,22.6,54.8
102.5,168.7,43.9,123.2,109.1,117.1,125.9,73.5,43.9,39.3,23.7,33.2,17.9,15.4,57.0,25.7,78.3,46.0,38.7,30.1,56.9
86.0,184.4,43.5,103.7,96.0,103.8,117.6,58.0,40.8,39.9,23.7,31.0,18.8,15.5,62.8,28.9,90.8,44.9,44.2,26.1,58.0
64.5,169.3,40.7,93.3,81.3,88.6,109.5,52.7,36.4,35.6,20.4,29.5,15.4,13.4,56.3,25.8,80.7,42.5,39.6,23.2,54.8
74.3,167.4,44.1,98.7,84.2,96.1,113.5,59.6,38.8,37.2,20.6,31.7,17.1,12.8,60.3,28.2,86.5,44.8,39.1,24.7,56.8
82.5,178.6,42.4,97.2,90.7,100.2,114.0,64.6,42.5,40.2,21.7,28.9,16.5,14.9,58.8,25.5,80.4,45.5,40.9,23.3,54.6
68.8,174.0,39.6,95.7,83.8,96.2,111.1,56.4,39.7,37.4,23.7,29.1,17.5,15.1,60.5,27.7,84.1,46.5,38.4,22.8,55.0
88.9,182.7,44.2,105.7,97.8,103.7,120.5,63.3,39.7,39.5,22.8,29.7,17.3,13.8,61.0,27.8,85.5,49.0,42.6,25.7,58.2
100.7,178.3,42.9,114.5,111.0,112.0,120.8,69.3,42.9,38.6,23.8,31.6,18.0,15.6,57.2,26.3,83.1,50.7,38.0,27.7,59.6
84.6,186.8,44.1,102.3,95.6,101.8,115.9,59.7,40.3,38.2,23.8,29.3,17.9,14.8,61.4,26.9,90.2,49.2,41.9,24.1,57.8
89.2,185.8,44.7,107.6,103.6,105.0,118.7,63.8,40.7,37.3,22.5,29.6,18.1,15.4,63.0,28.2,90.6,50.0,40.9,25.6,58.8
77.3,169.6,41.5,98.6,91.7,99.3,112.6,59.1,41.2,38.7,22.5,31.0,18.3,14.8,57.0,25.3,76.3,47.2,36.8,23.9,59.6
100.5,183.6,43.7,113.6,98.3,113.3,123.0,72.6,45.5,43.7,25.4,30.7,17.8,15.5,59.5,27.9,87.3,47.4,39.9,26.3,58.7
87.5,172.1,43.5,106.9,99.3,102.7,117.1,63.7,42.8,38.7,23.7,34.3,17.7,14.6,60.1,27.4,84.1,44.0,40.1,25.8,60.6
65.0,176.7,39.9,92.6,76.9,89.3,108.7,51.4,36.9,34.8,21.7,30.0,17.2,14.3,58.2,25.5,82.8,47.4,39.0,20.5,55.3
61.1,176.9,41.0,92.2,74.6,85.5,110.9,49.8,34.7,36.3,21.3,27.5,16.6,15.7,59.7,26.6,87.5,43.0,38.8,20.7,55.8
72.1,163.8,42.0,98.8,88.0,99.3,115.8,61.4,39.7,36.9,22.3,29.2,16.7,15.3,56.0,24.3,79.1,43.3,37.7,24.4,55.5
59.2,157.2,39.9,98.1,82.7,86.8,114.8,52.8,33.9,34.8,20.3,28.9,15.8,14.7,55.3,23.4,75.2,43.3,35.5,23.4,53.7
118.6,187.8,45.2,122.4,111.0,117.5,130.0,71.6,46.6,46.8,26.8,34.2,18.8,15.7,63.3,27.3,88.7,47.3,42.5,29.0,59.7
61.3,173.0,40.4,88.6,77.1,88.0,105.6,49.4,36.5,35.6,21.6,27.6,16.6,14.1,57.2,25.3,84.3,45.2,41.1,19.8,56.8
90.1,171.4,45.3,112.3,101.6,102.5,116.7,66.2,38.4,40.2,24.0,31.0,17.0,12.3,56.8,25.4,83.1,47.8,40.2,27.3,56.5
83.2,172.2,41.2,106.5,95.7,103.2,118.7,64.5,40.4,38.0,22.1,30.0,17.3,14.8,58.9,26.0,81.8,44.8,39.7,25.9,57.3
89.5,171.0,45.3,112.6,91.2,105.6,127.7,65.8,41.2,40.3,24.0,33.4,17.5,16.7,59.7,26.7,82.2,44.6,39.8,26.1,57.7
67.0,183.8,41.4,90.6,78.5,91.5,106.7,52.8,37.1,36.2,22.4,26.8,16.5,15.8,61.6,27.2,88.5,47.7,42.8,19.6,57.1
101.6,183.0,45.5,113.7,107.5,107.5,118.5,68.8,44.4,40.7,23.3,31.7,18.3,13.6,63.3,28.3,90.1,51.0,42.0,27.9,61.3
83.3,182.2,43.8,101.8,91.0,103.3,117.2,63.6,39.5,38.3,21.2,31.4,17.6,16.7,60.3,26.7,86.0,45.6,41.4,24.6,57.7
105.1,183.6,47.3,120.7,105.6,113.8,125.8,70.1,45.3,43.6,24.6,34.8,18.8,15.0,58.7,27.4,90.2,47.0,40.6,27.0,56.8
70.4,172.0,40.2,98.8,82.7,96.0,112.5,56.8,40.1,36.6,20.9,29.2,16.3,14.3,57.1,25.4,80.6,45.8,38.8,22.8,57.4
83.6,176.5,41.4,106.4,96.3,98.3,119.8,62.3,40.0,40.2,22.7,31.3,17.6,16.0,58.5,25.0,83.1,46.8,42.8,24.7,58.2
68.2,176.0,44.4,93.6,79.7,92.1,117.1,55.2,36.0,34.5,21.8,30.0,17.0,14.5,57.3,25.3,83.1,47.7,43.4,22.0,56.8
77.5,179.3,42.1,98.5,84.3,92.5,117.0,55.2,38.1,37.1,22.8,32.1,17.7,14.7,57.9,26.7,87.8,46.7,45.2,24.1,58.8
85.1,172.5,42.8,112.8,96.6,100.6,121.9,60.1,40.4,38.5,22.7,30.9,17.7,16.5,57.9,25.4,83.0,47.0,43.0,27.2,56.7
81.7,178.3,42.1,100.8,87.5,96.5,119.3,60.1,40.8,41.3,23.6,32.2,17.6,15.6,57.5,24.8,84.3,46.4,42.5,23.9,56.6
92.2,183.2,42.9,114.1,99.1,105.9,120.7,62.2,42.2,38.7,24.0,33.2,17.6,16.0,63.0,26.8,90.6,50.7,45.1,27.9,59.8
88.3,177.4,42.9,109.4,103.3,101.6,118.3,60.9,40.2,41.0,22.4,31.3,17.6,15.0,59.8,25.7,81.8,51.3,42.8,27.1,57.3
76.1,173.5,42.5,104.3,99.5,94.8,114.0,57.0,36.1,34.0,21.0,28.8,16.8,16.3,59.7,26.0,83.3,51.9,42.3,23.9,57.0
80.6,177.3,42.6,103.5,87.2,95.2,120.8,60.8,37.5,37.7,21.8,32.0,17.0,16.6,61.1,29.2,90.3,46.2,46.9,25.2,59.4
91.8,181.0,47.5,110.0,96.0,103.7,123.6,65.7,39.5,39.4,22.9,31.6,17.0,14.6,59.8,26.2,85.4,47.0,42.9,24.8,58.0
88.8,164.1,44.4,111.8,106.5,109.2,116.7,67.3,43.3,38.3,24.2,31.2,17.5,13.3,55.4,24.0,76.9,48.0,38.8,26.8,58.7
68.6,176.2,41.0,96.2,81.2,91.7,115.4,54.2,35.7,34.4,20.3,29.4,17.2,15.1,59.7,25.4,83.4,48.2,37.8,22.9,57.5
72.0,173.0,40.1,94.1,78.1,93.4,113.8,56.6,40.4,40.7,22.8,30.6,18.1,15.2,58.9,26.4,81.2,47.3,38.9,20.9,55.8
92.0,174.2,42.3,109.8,106.4,103.3,120.2,65.5,42.2,40.0,23.1,31.3,17.7,15.6,58.7,24.9,84.6,51.8,39.4,27.8,57.4
69.8,175.6,38.5,96.8,76.7,90.5,111.7,56.3,39.4,36.4,22.8,29.8,17.8,15.5,59.9,26.6,85.1,44.8,41.4,22.6,57.0
82.8,171.3,41.2,99.3,101.9,108.3,111.0,66.0,40.7,41.3,24.3,30.1,17.5,14.7,56.5,24.0,80.7,48.1,39.9,24.1,56.1
99.7,176.9,47.0,109.2,101.5,107.5,125.7,70.2,44.7,42.2,23.3,35.5,18.4,13.8,55.2,24.6,84.9,50.3,43.5,25.2,57.5
88.0,185.0,46.7,103.9,84.1,101.4,122.1,62.8,40.2,36.7,22.4,33.4,18.1,14.9,62.5,27.1,85.0,51.1,41.9,23.6,58.7
85.6,180.2,43.2,105.6,91.4,103.6,115.6,64.2,41.2,39.5,24.3,30.2,17.6,15.1,61.0,26.8,89.9,46.4,44.4,25.6,56.6
63.4,175.3,39.3,92.2,78.6,90.7,107.1,51.6,34.6,33.3,20.2,29.2,17.7,15.8,56.7,25.2,82.0,48.0,41.3,22.1,58.3
67.7,169.4,43.7,98.8,80.7,94.7,116.6,56.3,37.1,34.7,20.0,29.2,17.1,15.8,57.8,25.4,80.6,45.1,46.0,22.1,55.0
84.2,174.0,44.3,102.7,89.9,100.5,120.7,60.5,39.4,38.8,24.6,33.5,18.2,15.5,58.1,24.1,80.2,48.1,38.6,24.2,60.0
65.8,157.2,40.4,98.1,81.2,90.5,106.5,56.8,39.7,38.5,21.8,30.1,16.6,13.4,52.6,23.1,75.1,43.1,35.6,23.5,57.3
72.4,169.6,39.8,102.3,91.0,95.1,109.9,58.9,37.2,37.0,21.2,31.7,16.1,14.7,55.8,24.8,81.3,46.5,39.4,24.8,55.6
90.3,182.8,46.0,106.4,96.7,99.6,117.0,60.5,41.7,41.0,23.4,32.4,19.2,15.1,60.5,27.3,87.8,50.2,42.8,25.4,59.5
86.3,175.4,41.3,109.3,101.0,101.5,112.1,63.1,41.3,36.6,22.3,29.5,17.2,13.5,58.1,25.4,82.5,48.2,42.9,25.4,56.8
77.8,168.2,44.5,103.4,95.5,99.1,110.7,59.3,39.5,36.8,22.0,31.2,18.6,13.8,56.8,24.8,80.5,46.8,39.7,25.2,58.1
80.1,178.9,42.4,102.0,94.8,98.1,118.2,57.9,38.5,35.8,21.2,30.0,17.1,15.5,60.1,25.4,85.1,47.3,41.5,22.9,58.1
119.7,189.0,49.3,122.4,112.2,113.0,139.5,72.0,44.7,44.2,24.4,36.5,19.3,16.8,67.3,30.1,94.2,51.6,47.7,30.6,59.0
89.7,182.8,43.1,107.7,97.3,101.5,121.4,62.6,38.8,39.6,23.0,31.9,18.2,16.0,60.6,26.4,86.7,50.5,46.5,24.2,57.4
76.3,176.3,43.9,95.8,85.7,97.6,111.3,58.4,40.4,37.4,23.4,31.1,18.3,13.3,58.8,26.3,83.6,45.9,40.1,22.6,57.1
75.3,177.6,42.9,93.9,84.0,97.5,112.7,60.8,40.4,36.3,22.5,29.9,17.3,14.8,57.9,24.8,84.3,47.0,41.0,21.8,57.7
95.6,173.8,45.3,114.1,99.3,109.9,122.3,68.9,43.2,40.6,24.4,32.2,18.1,14.1,53.9,24.4,81.6,49.0,36.7,28.8,55.5
58.3,165.7,37.7,91.8,83.0,85.5,105.8,50.5,34.8,33.4,21.0,28.8,17.0,15.3,55.2,23.6,78.9,45.6,40.7,20.7,54.8
91.9,175.8,44.0,111.2,104.1,108.0,122.2,67.4,42.6,38.8,22.3,29.3,16.8,15.8,60.2,26.4,81.5,52.3,39.1,26.2,58.4
81.3,181.2,43.2,100.5,82.9,98.9,116.2,60.2,39.9,37.8,24.1,30.7,17.9,15.0,57.6,26.0,86.1,45.8,41.9,23.8,58.6
74.5,169.1,41.0,104.2,79.6,93.3,114.2,60.5,39.6,38.5,21.8,31.8,17.2,13.8,53.7,22.2,77.0,46.3,35.6,25.2,56.0
63.4,173.7,39.6,93.0,80.2,88.0,107.0,54.2,35.3,33.7,21.1,28.4,15.8,14.4,56.1,24.2,81.5,46.5,40.1,21.4,56.3
82.1,175.5,42.0,100.0,93.8,100.6,114.5,63.1,41.0,41.2,23.3,30.8,17.5,13.6,58.8,26.1,87.7,44.7,41.1,23.9,57.1
56.5,166.2,39.0,86.6,74.2,86.8,103.9,51.8,36.3,33.7,20.4,27.3,16.5,14.1,54.7,23.8,76.9,45.3,36.3,20.7,54.5
94.5,172.5,44.8,112.4,103.7,106.4,122.8,66.2,43.5,42.0,25.8,33.7,18.2,16.1,59.6,26.3,85.0,49.8,40.3,28.3,57.2
87.3,181.7,42.0,107.2,95.8,100.9,114.7,62.7,41.2,41.0,23.8,29.9,17.9,14.0,60.8,26.4,86.7,48.5,41.1,23.8,56.7
99.5,180.7,46.9,110.7,106.3,107.8,125.2,67.3,42.3,42.9,24.9,31.3,18.0,15.1,61.4,26.8,88.4,50.2,47.3,25.9,55.0
92.6,183.0,46.3,113.1,94.2,100.3,119.4,62.8,41.7,39.7,23.2,32.2,17.9,14.9,59.0,26.3,89.5,46.2,44.6,27.6,61.3
69.4,183.1,40.8,92.3,77.3,92.8,110.6,55.1,36.9,36.3,21.5,28.2,18.1,14.9,61.4,27.7,85.8,51.5,41.2,23.4,57.6
57.8,169.3,38.7,89.2,72.9,87.5,110.9,52.3,35.5,33.3,20.6,27.9,16.5,16.3,56.5,24.7,81.6,41.0,41.1,20.2,56.6
81.6,179.2,43.0,101.2,95.5,99.7,113.9,63.4,40.7,38.9,23.6,31.0,18.0,14.9,60.0,26.0,89.3,47.9,45.3,23.0,55.5
87.5,182.8,43.5,102.1,86.1,103.3,117.3,63.3,43.5,39.5,24.0,32.3,18.4,14.3,61.1,26.6,84.5,47.8,39.6,24.6,58.2
95.2,174.7,42.9,110.7,98.9,103.3,121.9,67.7,47.0,41.6,25.6,33.4,18.0,14.1,59.0,26.0,82.5,48.3,36.7,26.5,60.2
90.0,184.0,44.5,106.1,96.0,102.2,119.0,62.3,41.4,39.7,23.8,31.7,18.3,15.5,60.0,26.4,87.6,49.3,44.7,27.2,61.5
